record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
20_grazing_insights+example_table_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,False,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/bert.txt,0.012001,0.239503,0.434479,0.092128,0.144438,-4.362116
20_grazing_insights+example_table_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,False,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/longformer_ext.txt,0.019728,0.207918,0.443366,0.082658,0.144013,0.805015
20_grazing_insights+example_table_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,False,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/none.txt,0.010228,0.249808,0.243536,0.076498,0.103867,9.922634
20_grazing_insights+example_table_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_grazing_insights+example_table_rep1,20_grazing_insights+example_table_rep1,grazing,moonshotai/kimi-k2.5,table,insights+example,False,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_grazing_insights+example_table_rep1/02_summaries/t5.txt,0.003952,0.129802,0.382445,0.075393,0.146290,17.845764
20_milk_consumption_insights+example_table_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,False,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/bart.txt,0.022160,0.149551,0.392857,0.112701,0.162500,34.751677
20_milk_consumption_insights+example_table_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,False,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/bert.txt,0.015816,0.276909,0.446660,0.099800,0.157527,0.777072
20_milk_consumption_insights+example_table_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,False,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/longformer_ext.txt,0.022760,0.197007,0.400000,0.081232,0.153846,6.287914
20_milk_consumption_insights+example_table_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,False,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/none.txt,0.019384,0.268758,0.249906,0.100450,0.123267,12.749342
20_milk_consumption_insights+example_table_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,20_milk_consumption_insights+example_table_rep1,20_milk_consumption_insights+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,insights+example,False,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/20_milk_consumption_insights+example_table_rep1/02_summaries/t5.txt,0.008836,0.130759,0.318519,0.063080,0.124074,13.834970
21_fauna_insights+example_plot_plus_table_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,0.031384,0.212090,0.452756,0.086785,0.175197,18.139231
21_fauna_insights+example_plot_plus_table_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,0.006609,0.269523,0.328982,0.060976,0.112272,-4.647727
21_fauna_insights+example_plot_plus_table_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.013311,0.185339,0.390593,0.047131,0.130879,10.256345
21_fauna_insights+example_plot_plus_table_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/none.txt,0.007760,0.203865,0.137753,0.046540,0.064467,13.602850
21_fauna_insights+example_plot_plus_table_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_fauna_insights+example_plot_plus_table_rep1,21_fauna_insights+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_fauna_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,0.043631,0.213640,0.444894,0.091185,0.171891,15.403529
21_grazing_insights+example_plot_plus_table_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,0.011980,0.144280,0.362189,0.069791,0.135323,1.543670
21_grazing_insights+example_plot_plus_table_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,0.011897,0.269077,0.455071,0.090479,0.142932,2.766961
21_grazing_insights+example_plot_plus_table_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.016143,0.175258,0.419065,0.091892,0.142086,-1.263923
21_grazing_insights+example_plot_plus_table_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/none.txt,0.010719,0.247326,0.224880,0.073793,0.096093,13.728993
21_grazing_insights+example_plot_plus_table_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_grazing_insights+example_plot_plus_table_rep1,21_grazing_insights+example_plot_plus_table_rep1,grazing,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_grazing_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,0.004389,0.143470,0.366053,0.063525,0.128834,8.202500
21_milk_consumption_insights+example_plot_plus_table_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/bart.txt,0.015145,0.160804,0.359019,0.078947,0.141856,6.930670
21_milk_consumption_insights+example_plot_plus_table_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/bert.txt,0.028215,0.281983,0.441481,0.098863,0.163951,-6.362927
21_milk_consumption_insights+example_plot_plus_table_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.014303,0.165996,0.357377,0.064039,0.137705,4.202279
21_milk_consumption_insights+example_plot_plus_table_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/none.txt,0.019056,0.270473,0.252917,0.102033,0.125329,7.903232
21_milk_consumption_insights+example_plot_plus_table_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,21_milk_consumption_insights+example_plot_plus_table_rep1,21_milk_consumption_insights+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,insights+example,False,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/21_milk_consumption_insights+example_plot_plus_table_rep1/02_summaries/t5.txt,0.021499,0.140685,0.352074,0.097876,0.156682,13.721042
22_fauna_all_three_plot_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,True,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/bart.txt,0.038732,0.235514,0.497087,0.083658,0.196117,20.088685
22_fauna_all_three_plot_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,True,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/bert.txt,0.009238,0.280285,0.339073,0.063632,0.122737,-6.176080
22_fauna_all_three_plot_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,True,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/longformer_ext.txt,0.034448,0.221597,0.436823,0.068716,0.153430,17.751973
22_fauna_all_three_plot_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,True,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/none.txt,0.008590,0.198701,0.134155,0.047570,0.065170,7.487541
22_fauna_all_three_plot_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_fauna_all_three_plot_rep1,22_fauna_all_three_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,all_three,True,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_fauna_all_three_plot_rep1/02_summaries/t5.txt,0.007908,0.188336,0.412500,0.041754,0.125000,9.785245
22_grazing_all_three_plot_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,True,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/bart.txt,0.006629,0.189330,0.469799,0.080692,0.151486,21.638268
22_grazing_all_three_plot_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,True,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/bert.txt,0.007979,0.260016,0.444077,0.062879,0.133333,-5.982086
22_grazing_all_three_plot_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,True,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/longformer_ext.txt,0.000796,0.055622,0.162866,0.006529,0.067318,-75.948599
22_grazing_all_three_plot_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,True,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/none.txt,0.006741,0.254861,0.242685,0.069601,0.093309,7.491781
22_grazing_all_three_plot_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_grazing_all_three_plot_rep1,22_grazing_all_three_plot_rep1,grazing,moonshotai/kimi-k2.5,plot,all_three,True,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_grazing_all_three_plot_rep1/02_summaries/t5.txt,0.002456,0.113386,0.313305,0.027957,0.118026,11.403839
22_milk_consumption_all_three_plot_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,True,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/bart.txt,0.056990,0.210833,0.471068,0.142041,0.187449,21.066371
22_milk_consumption_all_three_plot_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,True,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/bert.txt,0.014312,0.255282,0.385431,0.082141,0.134624,-13.144630
22_milk_consumption_all_three_plot_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,True,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/longformer_ext.txt,0.023773,0.182151,0.395954,0.076700,0.140173,-12.341538
22_milk_consumption_all_three_plot_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,True,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/none.txt,0.018536,0.257645,0.230963,0.099546,0.109934,10.587591
22_milk_consumption_all_three_plot_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,22_milk_consumption_all_three_plot_rep1,22_milk_consumption_all_three_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,all_three,True,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/22_milk_consumption_all_three_plot_rep1/02_summaries/t5.txt,0.015873,0.148427,0.367876,0.072664,0.134715,12.150161
23_fauna_all_three_table_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,True,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/bart.txt,0.052774,0.232713,0.452727,0.071038,0.167273,7.824178
23_fauna_all_three_table_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,True,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/bert.txt,0.011813,0.257048,0.292549,0.059655,0.109804,0.822857
23_fauna_all_three_table_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,True,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/longformer_ext.txt,0.040859,0.208041,0.400000,0.060552,0.144000,2.763562
23_fauna_all_three_table_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,True,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/none.txt,0.008019,0.188525,0.122131,0.036783,0.058784,9.640270
23_fauna_all_three_table_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_fauna_all_three_table_rep1,23_fauna_all_three_table_rep1,fauna,moonshotai/kimi-k2.5,table,all_three,True,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_fauna_all_three_table_rep1/02_summaries/t5.txt,0.012235,0.213868,0.423415,0.046921,0.136585,26.140940
23_grazing_all_three_table_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,True,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/bart.txt,0.007562,0.166447,0.400402,0.066532,0.144869,22.826786
23_grazing_all_three_table_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,True,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/bert.txt,0.009254,0.250759,0.412815,0.068349,0.128151,-7.041708
23_grazing_all_three_table_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,True,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/longformer_ext.txt,0.010904,0.145538,0.307828,0.042291,0.105541,-34.830742
23_grazing_all_three_table_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,True,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/none.txt,0.006633,0.243441,0.221523,0.057863,0.087350,7.200064
23_grazing_all_three_table_rep1__t5__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_grazing_all_three_table_rep1,23_grazing_all_three_table_rep1,grazing,moonshotai/kimi-k2.5,table,all_three,True,True,True,t5,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_grazing_all_three_table_rep1/02_summaries/t5.txt,0.005395,0.135237,0.339896,0.037383,0.116062,12.658904
23_milk_consumption_all_three_table_rep1__bart__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,True,True,True,bart,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/bart.txt,0.028024,0.167152,0.385935,0.094502,0.162950,23.552597
23_milk_consumption_all_three_table_rep1__bert__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,True,True,True,bert,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/bert.txt,0.018546,0.262969,0.396783,0.091234,0.140304,-9.647655
23_milk_consumption_all_three_table_rep1__longformer_ext__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,True,True,True,longformer_ext,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/longformer_ext.txt,0.026403,0.173043,0.441292,0.102605,0.152876,0.328719
23_milk_consumption_all_three_table_rep1__none__llm_moonshotai_kimi_k2_5_93741fca9298__gpt5_2_short,23_milk_consumption_all_three_table_rep1,23_milk_consumption_all_three_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,all_three,True,True,True,none,1,gpt5.2_short,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/23_milk_consumption_all_three_table_rep1/02_summaries/none.txt,0.010619,0.248621,0.226223,0.082229,0.106658,8.312656
